ID,ST_SMILES
1674,"Cc1cn([C@@H]2C[C@@H](O)[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]c1=O
"
1679,"Nc1nc2c(c(=O)[nH]1)N(C=O)C(CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)CN2
"
1726,"COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-]
"
1727,"CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1
"
1730,"CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1
"
1734,"O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1
"
1743,"CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(/C=C\c3scnc3C)CS[C@H]12)c1csc(N)n1
"
1747,"NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)C[C@@H]1O
"
1750,"Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F
"
1754,"CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O
"
1756,"C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)(O)O
"
1764,"COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2
"
6209,"CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CC)c3c2F)C1
"
6246,"O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23
"
6259,"CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC1
"
6273,"CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1
"
6378,"CC1c2ccccc2CN1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1
"
7075,"CC1(C)CC(C)(C)c2cc(NC(=S)Nc3ccc([N+](=O)[O-])cc3)ccc2S1
"
7467,"CC(C)(CNC(N)=O)NCC(O)COC(=O)c1ccccc1F
"
7492,"COc1ccc(OC)c(Cc2cnc3nc(N)nc(N)c3c2C)c1
"
7643,"O=C(Nc1ccc(Cl)cc1)NS(=O)(=O)c1ccc2c(c1)CCC2
"
7797,"CC1(c2ccccc2)Cc2cc(OCC(=O)O)c(Cl)c(Cl)c2C1=O
"
8148,"CCOC(=O)c1cc(NC(=O)c2cccs2)ccc1OCC(O)CNC(C)(C)C
"
8273,"O=C(O)COc1ccc(CCNS(=O)(=O)c2ccccc2)cc1
"
8412,"O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCN(c2ncccn2)CC1
"
8514,"CC(C)(C)[C@]1(O)CCN2C[C@H]3c4ccccc4CCc4cccc(c43)[C@@H]2C1
"
8809,"CCN1CCC[C@H]1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC
"
8846,"CC(C)(C)c1cc(C(=O)c2cccs2)cc(C(C)(C)C)c1O
"
8946,"CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1O
"
9194,"CCCCN(CCCC)C(=O)CN1C[C@H](c2ccc3c(c2)OCO3)[C@@H](C(=O)O)[C@@H]1c1ccc(OC)cc1
"
9440,"CN(Cc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1ccc2c3c(cccc13)C(N)=N2
"
9484,"CCCCCCC[N+](CC)(CC)CCCCc1ccc(Cl)cc1
"
9960,"CC[C@H](NC(=O)c1cc(-c2ccccc2)nc2ccccc12)c1ccccc1
"
9967,"CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1
"
10085,"CC(C)Oc1ccccc1N1CCN(Cc2cccc(C(=O)N3CCCCC3)c2)CC1
"
10188,"CC[C@H](NC(=O)c1c(O)c(-c2ccccc2)nc2ccccc12)c1ccccc1
"
10272,"O=C1CCC(c2ccccc2)(C2CCN(Cc3ccccc3)CC2)C(=O)N1
"
10413,"O=C(O)Cn1c(=O)n(Cc2ccc(Br)cc2F)c(=O)c2ccc(Cl)cc21
"
10445,"CCN(CC)CCNC(=O)c1cc(Cl)c(NC(=O)COc2ccc(Cl)cc2)cc1OC
"
11252,"Cn1cc(NC(=O)c2cc(NC(=O)c3cc(NC=O)cn3C)cn2C)cc1C(=O)NCCC(=N)N
"
11417,"COC1=C(N)C(=O)c2nc(-c3nc(C(=O)O)c(C)c(-c4ccc(OC)c(OC)c4O)c3N)ccc2C1=O
"
11672,"CN(C(=O)c1c(O)c2ccccc2n(C)c1=O)c1ccccc1
"
12213,"CN1c2c(nc(N)[nH]c2=O)NCC1CCNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1
"
12314,"CN1C[C@@H](NS(=O)(=O)N(C)C)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21
"
12531,"CNC(=S)NS(=O)(=O)c1cc(CCNC(=O)c2cc(Cl)ccc2OC)ccc1OC
"
12608,"Cc1[nH]cnc1CSCCNC(=N)NCCCc1c[nH]cn1
"
12713,"O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1
"
12806,"CNC(=O)NS(=O)(=O)c1ccc(CCNC(=O)c2cc(Cl)ccc2OC)cc1
"
13134,"CC(C)[C@H](NC(=O)c1ccc2ccccc2n1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1CC[C@@H](OCc2ccncc2)C[C@H]1C(=O)NC(C)(C)C
"
13178,"COc1ccc(C(=O)c2c(C)n(CCN3CCOCC3)c3ccccc23)cc1
"
13280,"CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21
"
13291,"CN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21
"
13376,"COc1ccc2c(C(=O)c3ccc(Cl)cc3)c(C)n(CC(=O)O)c2c1
"
13608,"Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN1CCCC1
"
13878,"C#CCCCC(=O)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
"
14249,"Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O
"
14370,"CCOc1ccccc1OC(c1ccccc1)C1CNCCO1
"
14376,"COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1
"
14762,"CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1
"
14830,"Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O
"
15023,"O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1
"
15245,"COC(=O)[C@@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O
"
15413,"CO[C@@]1(NC(=O)CSC(F)F)C(=O)N2C(C(=O)O)=C(CSc3nnnn3CCO)CO[C@@H]21
"
15511,"CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1
"
16134,"CCOC(=O)C(=O)Nc1nc(-c2ccc(OC)cc2)cs1
"
16498,"C=C1C[C@H]2C=Nc3cc(OCCCOc4cc5c(cc4OC)C(=O)N4CC(=C)C[C@H]4C=N5)c(OC)cc3C(=O)N2C1
"
16596,"CC(C)(C)Sc1c(CC(C)(C)C(=O)O)n(Cc2ccc(Cl)cc2)c2ccc(OCc3ccc4ccccc4n3)cc12
"
17045,"CCN(CC)CC1CCCCN1CC(=O)N1c2ccccc2C(=O)Nc2cccnc21
"
17157,"CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1
"
17289,"N#CN=C(NCCCCCCOc1ccc(Cl)cc1)Nc1ccncc1
"
17313,"CCOC(=O)C[C@H](NC(=O)CN1C(=O)N[C@@](C)(c2ccc(C(=N)N)cc2)C1=O)c1ccccc1
"
17344,"O=S(=O)(Nc1cccc(OCc2ccc3ccccc3n2)c1)C(F)(F)F
"
17423,"COc1ccc(C(=O)N2CCN(c3ccc4c(c3)CCC(=O)N4)CC2)cc1OC
"
17669,"O=C1NC(=O)C(Cc2ccc3c(c2)CC[C@H](Cc2ccccc2)O3)S1
"
18041,"COc1cc(N)c(Cl)cc1C(=O)NC1CN2CCC1CC2
"
18197,"CC(C)(CC(=O)O)Cc1nc2cc(Cl)cnc2n1Cc1ccc(Cl)cc1
"
18301,"CCCCOC(=O)N[C@@H](CNC(=O)C[C@H]1CC(c2ccc(C(=N)N)cc2)=NO1)C(=O)OC
"
18442,"c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1
"
18531,"CC1(C)CN2C(=O)c3[nH]cnc3N(Cc3ccc(Cl)cc3)C2=N1
"
18647,"O=S(=O)(c1nc(-c2ccc(F)cc2)c(-c2ccc(F)cc2)[nH]1)C(F)(F)C(F)F
"
18786,"CN(C)CCCSc1ccccc1NC(=O)/C=C/c1ccccc1
"
18901,"Cc1cc(C)cc(NC(=O)Cc2ccc(OC(C)(C)C(=O)O)cc2)c1
"
19004,"Cc1c(C)c2ccc(OCc3nnc(C(C)C)s3)cc2oc1=O
"
19019,"O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5
"
19215,"CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21
"
19224,"COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC
"
19611,"CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)NO)CC(C)C
"
19892,"O=c1[nH]c2cc(C(F)(F)F)c(N3CCOCC3)cc2n(CP(=O)(O)O)c1=O
"
20210,"CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H](CC(=O)[C@@H](NC(=O)c1cc(C)on1)C(C)C)Cc1ccc(F)cc1
"
20679,"CCC(=O)N(c1ccc(Cl)c(Cl)c1)C1CCCC1N(C)C
"
20684,"COc1ccc(S(=O)(=O)Nc2cccnc2Nc2ccc(O)cc2)cc1
"
20734,"CNc1cc(OC)c(C(=O)NC2CCN(Cc3ccccc3)C2C)cc1Cl
"
21333,"O=C(Nc1cccc2c(=O)cc(-c3nnn[nH]3)oc12)c1ccc(OCCCCc2ccccc2)cc1
"
21869,"O=C(Nc1ccc(Br)cc1)c1cc(Br)ccc1O
"
22016,"CCCc1c(OCCCCCOc2cc3c(cc2C(C)=O)CCC(C(=O)O)O3)ccc(C(C)=O)c1O
"
22055,"CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)Cc2ccccc2)c(=O)n(-c2ccccc2)c(=O)n3Cc2c(F)cccc2F)cc1
"
22097,"CN1C(=O)C(O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21
"
22150,"CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
"
22242,"CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC
"
22776,"O=C(O)CCS[C@H](c1ccccc1CCCCCCCCc1ccccc1)[C@@H](O)C(=O)O
"
23013,"N=C(N)c1ccc(OCCCOc2ccc(C(=N)N)cc2)cc1
"
23261,"COc1cc(OC)nc(O[C@H](C(=O)O)C(OC)(c2ccccc2)c2ccccc2)n1
"
23293,"CC(C)=CCC/C(C)=C/CC/C(C)=C/CSc1ccccc1C(=O)O
"
23771,"C[S+]([O-])c1ccc2oc3ccc(C(=O)O)cc3c(=O)c2c1
"
24038,"CCO[C@@H](Cc1ccc(OCCN2c3ccccc3Oc3ccccc32)cc1)C(=O)O
"
24057,"N=C(N)c1ccc(-c2ccc(-c3ccc(C(=N)N)cc3)o2)cc1
"
24072,"CC(Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1
"
24646,"COc1ccc(-c2nc3cc(C4=NNC(=O)CC4C)ccc3[nH]2)cc1
"
24778,"C[C@H](Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F
"
24828,"COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1
"
24944,"O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1O
"
24991,"C[S+](CCC(N)C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O
"
25105,"N=C(N)c1ccc(OCCCCCCOc2ccc(C(=N)N)cc2)cc1
"
25202,"CC1(C)CCC(C)(C)c2cc(NC(=O)c3ccc(C(=O)O)cc3)ccc21
"
25263,"O=C(O)[C@H]1CCCN1C(=O)CCCCC(=O)N1CCC[C@@H]1C(=O)O
"
25336,"C(=N/NC1=NCCN1)\c1c2ccccc2c(/C=N/NC2=NCCN2)c2ccccc12
"
25892,"CC(C)C(NC(=O)Cn1c(-c2ccccc2)ncc(N)c1=O)C(=O)c1nnc(C(C)(C)C)o1
"
26291,"CN(C)CCCNc1c2ccccc2nc2cccc([N+](=O)[O-])c12
"
26319,"CCC(=O)C(CCCCCCOc1ccc(OC)cc1Cl)C(=O)CC
"
26479,"c1ccc(C2(c3ccccc3)OCC(C3CCCCN3)O2)cc1
"
26505,"CCN(CC)CCOC(=O)C(C)(c1ccccc1)c1ccccc1
"
26984,"CCCCNC(=O)NC1CCN(c2ncnc3cc(OC)c(OC)cc23)CC1
"
27114,"O=C1NC2(CCCCC2)C(=O)N1CCN(CCCl)CCCl
"
27289,"C=C(c1ccccc1OCc1cccc(Cl)c1)n1ccnc1
"
27507,"c1ccc(C(O[C@@H]2CCCN(CCc3ccc4c(c3)OCO4)C2)c2ccccc2)cc1
"
27759,"Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1
"
27926,"c1ccc(C2CCN(CC3CCCc4c3ccc3c4OCO3)C2)cc1
"
28211,"COc1ccc2c(c1)CCC(c1ccccc1)=C2c1ccc(OCCN2CCCC2)cc1
"
28338,"CCCc1cc2c(s1)CN[C@@H]1CCc3cc(O)c(O)cc3[C@@H]21
"
28509,"CCCCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)OC
"
28564,"OC(CN1CCC(Cc2ccc(F)cc2)CC1)c1ccc(Cl)cc1
"
28636,"COc1ccc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1F
"
28930,"CCCCCCCCCCCCCCCCSCC(COC)COP(=O)([O-])OCC[N+](C)(C)C
"
29188,"COc1ccc(CN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)c(OC)c1OC
"
29292,"CC(C)C[C@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(=O)O
"
29404,"Cc1nc(OCCCCCN2CCCCC2)cc(-c2ccc(F)cc2)n1
"
29609,"Cc1cc(CCCOc2c(C)cc(-c3noc(C(F)(F)F)n3)cc2C)on1
"
29741,"CN(C)CCOc1ccccc1-c1nc(-c2ccccc2)no1
"
30008,"Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1
"
30044,"N=C(N)c1ccc(OCCCOc2ccc(C(=N)N)cc2Br)c(Br)c1
"
30054,"O=C(Cn1c(Cl)cnc(NCC(F)(F)c2ccccn2)c1=O)NCc1ncccc1F
"
30116,"CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21
"
31400,"O=C1c2cccc3cccc(c23)C(=O)N1CCNCCCNCCN1C(=O)c2cccc3cccc(c23)C1=O
"
31601,"CC(C)(C)S(=O)(=O)C[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)C1CC1
"
31634,"O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1/C=C/Br
"
31965,"C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1
"
32227,"CCn1c(-c2ccc(OC(C)=O)cc2)c(C)c2cc(OC(C)=O)ccc21
"
32479,"Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2
"
32911,"CCN(CC)c1ccc2cc(C(=O)Nc3ccc4[nH]c(C(=O)N5C[C@@H](CCl)c6c5cc(OC(=O)Nc5ccccc5)c5[nH]cc(C)c65)cc4c3)oc2c1
"
34124,"COc1ccc2c(c1OCc1ccccc1)C[C@@H](C(=O)O)N(C(=O)C(c1ccccc1)c1ccccc1)C2
"
34234,"CCOP(=O)(Cc1ccc(C(=O)Nc2ccc(Br)cc2C#N)cc1)OCC
"
34246,"CSc1c(Cl)nc(NC(C)C)nc1N1CCN(C)CC1
"
34412,"Nc1nc2c(c(=O)[nH]1)C[C@@H](CCc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)CN2
"
34431,"CN(C(=O)CCCOc1ccc2[nH]c(=O)ccc2c1)C1CCCCC1
"
34913,"Cc1nc(C2CCCCC2)c(-c2ccc(S(N)(=O)=O)c(F)c2)o1
"
35057,"O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1
"
35228,"COc1ccc2nc3cc(Cl)ccc3c(Nc3cc(CN4CCCC4)c(O)c(CN4CCCC4)c3)c2n1
"
35306,"C[C@@H]([C@H](N)C(=O)N[C@H](C(=O)O)[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1O)[C@H](O)c1ccc(O)cn1
"
35802,"COc1cc(NCCCCCNC(C)C)c2ncccc2c1
"
36015,"COC(=O)c1c(C)[nH]c2c(OC(=O)N3CCN(C)CC3)cc3c(c12)[C@H](CBr)CN3C(=O)c1cc2cc(OC)c(OC)c(OC)c2[nH]1
"
36016,"CCOC(=O)NC1=C(N2CC2)C(=O)C(NC(=O)OCC)=C(N2CC2)C1=O
"
36255,"COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)c(O)c1O
"
36506,"CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C
"
36565,"CN(C(=O)CNC(=O)CN)c1ccc(Cl)cc1C(=O)c1ccccc1Cl
"
36648,"COc1c(OC)c(OC(C)=O)c2cc(Cl)ccc2c1OC(C)=O
"
37624,"CC(=O)c1ccc(C)cc1NC(C(N)=O)c1c(Cl)cccc1Cl
"
37683,"CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCC(N)C3)nc21
"
37744,"CN(C)C/C=C(/c1ccc(Br)cc1)c1cccnc1
"
37858,"O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CCNCC3)c(F)cc2c1=O
"
38434,"Cc1c(-c2ccc(-c3ccccc3F)cc2)nc2ccc(F)cc2c1C(=O)O
"
38594,"CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC(C)C(C)=O
"
38824,"COc1ccccc1[C@H](C)C(=O)N1C[C@@H]2[C@H](C1)C(c1ccccc1)(c1ccccc1)CC[C@@]2(O)c1ccccc1OC
"
38827,"CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1
"
38943,"Cc1cc(SCc2sc(-c3ccc(C(F)(F)F)cc3)nc2C)ccc1OCC(=O)O
"
38992,"CCN(CC)S(=O)(=O)N[C@H]1C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1
"
39373,"Cc1ccc2c(c1O)NC(O)C1CC(/C=C/C(N)=O)=CN1C2=O
"
39516,"CCOP(=O)(Cc1ccc(-c2nc3ccccc3s2)cc1)OCC
"
39541,"CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)c1nccs1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C)C(C)C
"
39560,"CC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2
"
39861,"CC1=C(/C=C/C(C)=C/C=C/c2ccc(C(=O)O)cc2)C(C)(C)CCC1
"
39933,"CC(=O)c1ccc2c(c1)[C@H](NC(=O)c1ccc(F)cc1)[C@@H](O)C(C)(C)O2
"
39999,"S=C(NCCc1ccccn1)Nc1ccc(Br)cn1
"
40124,"CCN(CC)CCCNc1nccc2c(C)c3[nH]c4ccncc4c3cc12
"
40357,"Cc1cccc(Nc2cc(Cl)nc(NCC(=O)O)n2)c1C
"
41194,"CCCc1nc2c(n1Cc1ccc(-c3ccccc3-c3nnn[nH]3)cc1)C(=O)CCCC2
"
41306,"CSc1cccc(N(C)C(=N)Nc2cc(SC)ccc2Cl)c1
"
41355,"CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N
"
42126,"COc1ccc(C(=O)Nc2c(Cl)cncc2Cl)cc1OC1CCCC1
"
42407,"COc1ccccc1CN(C[C@@H](Cc1c[nH]c2ccccc12)NC(=O)CN1CCC(N2CCCCC2)CC1)C(C)=O
"
42442,"COC(=O)Nc1nc2cc([S+]([O-])c3ccccc3)ccc2[nH]1
"
42641,"CCCc1c2c(c(O)c3c(=O)cc(C(=O)O)oc13)CCCC2
"
43064,"C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1
"
43482,"CN(C)CCN1C(=O)c2cccc3cc([N+](=O)[O-])cc(c23)C1=O
"
44354,"CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O
"
44426,"Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCC3)cc2)c2ccc(O)cc12
"
44657,"COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O
"
44955,"CN1CCC(=C2c3ccccc3Oc3ccc(Cl)cc32)CC1
"
45305,"Cc1ccc(CNCC2(F)CCN(C(=O)c3ccc(F)c(Cl)c3)CC2)nc1
"
45686,"COc1ccc(N2C[C@H](CN3CCC(O)(c4ccc5c(c4)OCO5)CC3)OC2=O)cc1
"
45816,"COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C
"
46102,"CC(=O)OCC(=O)NCCCOc1cccc(CN2CCCCC2)c1
"
46286,"COC(=O)C[C@](O)(CCCC(C)(C)O)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4
"
46516,"O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2
"
46547,"CCOC(=O)c1ncn2c1CN(C)C(=O)c1c(Cl)cccc1-2
"
46740,"Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12
"
46874,"O=C1c2cccc3cc([N+](=O)[O-])cc(c23)C(=O)N1CCN1CCCC1
"
47298,"CCN(CC)CCOc1ccc2c(c1)C(=O)c1cc(OCCN(CC)CC)ccc1-2
"
48166,"CC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21
"
48361,"Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21
"
48396,"Nc1ccc(S(=O)(=O)c2ccc(NCC(=O)O)cc2)cc1
"
48880,"CNC(=O)c1cccc2c(Nc3ccc(NS(C)(=O)=O)cc3OC)c3cccc(C)c3nc12
"
49120,"CCN(CC)CCOc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1
"
49642,"O=C(Nc1ccncc1)C(=O)c1cn(Cc2ccc(Cl)cc2)c2ccccc12
"
50262,"O=NN(CCCl)C(=O)NCCSSCCNC(=O)N(CCCl)N=O
"
51149,"COc1ccc(CCN(C)CCCC(C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC
"
51483,"Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O
"
51620,"Cc1ccccc1-n1c(/C=C/c2ccccn2)nc2ccccc2c1=O
"
51910,"Fc1ccc2[nH]c3c(c2c1)CN(CCCc1cccnc1)CC3
"
52125,"CCN(CC)CCCN1c2ccccc2Sc2ccc(Cl)cc21
"
52247,"CNCCCC1(c2ccccc2)SC(C)(C)c2ccccc21
"
52333,"CCCn1c(=O)c2nc(C34CC5CC(CC3C5)C4)[nH]c2n(CCC)c1=O
"
52606,"C=C[C@@]1(C)CC(=O)[C@]2(O)[C@@]3(C)[C@@H](O)CCC(C)(C)[C@@H]3[C@H](O)[C@H](OC(C)=O)[C@@]2(C)O1
"
52885,"Cn1cc(C2=C(c3cn(C)c4cc([N+](=O)[O-])ccc34)C(=O)NC2=O)c2ccccc21
"
53292,"Cc1cc(NC(=O)C2C(=O)c3ccccc3S(=O)(=O)N2C)no1
"
53366,"Cc1nccn1CCC(C(N)=O)(c1ccccc1)c1ccccc1
"
53538,"CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(CCO)CC4)ccc3OCC)nc12
"
53904,"OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(Cl)cc32)CC1
"
54349,"CCCN(CCC)C(=O)Cc1c(-c2ccc(Cl)cc2)nc2ccc(Cl)cn12
"
54440,"CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21
"
54661,"OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
"
54893,"CC(C)=CCOc1cc(NC(=S)c2ccoc2C)ccc1Cl
"
55624,"Cc1oc(-c2ccccc2)nc1CCC(=O)c1ccc(CC2SC(=O)NC2=O)cc1
"
56337,"CC(/C=C1\SC(=S)N(CC(=O)O)C1=O)=C\c1ccccc1
"
57004,"CCN(CC)CCCCCCNc1cc(OC)cc2c(C)ccnc12
"
57185,"CCCNCC(O)COc1ccc2c(=O)cc(-c3ccccc3)oc2c1
"
57242,"CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1
"
57684,"COc1ccc(OCCCN(C)CCOc2ccc3c(c2)OCO3)c([C@H]2Sc3ccccc3N(C)C2=O)c1
"
58711,"CC(C)=CCN1Cc2c(Cl)ccc3[nH]c(=S)n(c23)C[C@@H]1C
"
58792,"COc1ccccc1N1CCN(CCCC(=O)c2ccc(F)cc2)CC1
"
59356,"C[C@H](C#Cc1ccc(Cc2ccc(F)cc2)s1)N(O)C(N)=O
"
59990,"O=P1(N(CCCl)CCCl)NC(SCCS(=O)(=O)O)CCO1
"
60889,"CCOc1cc(N)c(Cl)cc1C(=O)NCC1CN(Cc2ccc(F)cc2)CCO1
"
61301,"Fc1ccc(Cn2c(NC3CCNCC3)nc3ccccc32)cc1
"
61479,"Fc1ccc(-n2cc(CCCCN3CCC4(CC3)OCc3ccccc34)c3ccccc32)cc1
"
