minimizedAffinity,ID,smiles
-6.97173,2105669,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](COP(=O)(O)O)OC4=O)cc3F)cn2)n1
-6.48586,2105683,COc1ccc2cc([C@H](C)C(=O)OCCS(C)(=O)=O)ccc2c1
-5.85315,2105689,N#C/C(=C1/SC[C@@H](c2ccc(Cl)cc2Cl)S1)n1ccnc1
-7.43166,2105692,CC(C)OC(=O)COc1cccc(CN(Cc2ccc(-n3cccn3)cc2)S(=O)(=O)c2cccnc2)c1
-6.37121,2105694,COCC(=O)[C@@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C
-9.04013,2105695,CCOC(=O)[C@@H]([NH3+])Cc1ccc(-c2cc(O[C@H](c3ccc(Cl)cc3-n3ccc(C)n3)C(F)(F)F)nc(N)n2)cc1
-6.83931,2105705,C=C1/C(=C\C=C2/CCC[C@]3(C)C([C@H](C)C/C=C/S(=O)(=O)C(C)(C)C)=CC[C@@H]23)C[C@@H](O)C[C@@H]1O
-6.41679,2105710,CCCCC[C@H](O)c1ccc(N2C(=O)CC[C@@H]2COCc2ccc(C(=O)OC(C)C)s2)cc1
-6.32627,2105713,CCCCC[C@H](O)c1ccc(N2C(=O)CC[C@@H]2CCCc2ccc(C(=O)OCCO)s2)cc1
-7.32654,2105714,CCCCC[C@H](O)c1ccc(N2C(=O)CC[C@@H]2CCCc2ccc(C(=O)OC(C)C)s2)cc1
-9.90119,2105717,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC
-7.07540,2105720,O=C(O)CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12
-8.90870,2105721,CC(C)[C@@]1(C(=O)N[C@H]2CC(=O)O[C@]2(O)CF)CC(c2nccc3ccccc23)=NO1
-5.85976,2105722,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C
-7.98239,2105735,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2ncc(OC)c3ccc(Cl)cc23)CN1C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1
-7.70307,2105737,Cc1c(C(=O)Nc2ccc(N3C[C@@H](C)O[C@@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1
-7.40831,2105738,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(n3cnc4ccccc43)=CC[C@@H]12
-6.59014,2105745,O=C(CCCc1ccccc1)OCC(COC(=O)CCCc1ccccc1)OC(=O)CCCc1ccccc1
-5.86819,2105747,COc1ccc(N2CCOCC2)c2sc(NC(=O)N3CCC(C)(O)CC3)nc12
-9.01296,2105750,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3ccccc3)nc3cc(OC)ccc23)CN1C(=O)[C@@H](CC(=O)N1CCCCC1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1
-8.93543,2105755,CC(C)(NC(=O)[C@H]1C[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CC[N@@H+]3CC2CC2)[C@@H](O5)C1=O)c1nc(-c2ccccc2)no1
-7.33084,2105759,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1
-6.59841,2105760,O=c1ccc2ccc(OCCCC[NH+]3CCN(c4cccc5sccc45)CC3)cc2[nH]1
-6.27004,2105762,CS(=O)(=O)n1cc2c(n1)C[N@@H+]([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H]([NH3+])C1)C2
-5.66464,2105763,Cn1cc(C[NH2+]CC2CCN(c3ncc(C(=O)NO)cn3)CC2)c2ccccc21
-6.24696,2105768,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5ccc(Cl)cc5c4CC[N@@H+]3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC
-6.78553,2105769,CC[C@@H](C)C(=O)O[C@H]1[C@H](O)[C@H]2[C@@H](C[N@H+]3C[C@@H](C)CC[C@H]3[C@@]2(C)O)[C@@H]2C[C@]34O[C@]5(O)[C@@H](OC(=O)[C@@](C)(O)CC)CC[C@@]3(C)[C@@H]5[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]4[C@@]21O
-6.24848,2105774,CCCCCCCCCCCCCCCCCC(=O)OCC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
-5.52941,2105781,CC(C)(Oc1ccc(Cl)cc1)C(=O)OCCSCCCCCCCCCCSCCOC(=O)C(C)(C)Oc1ccc(Cl)cc1
-7.03572,2105790,CC(=O)OC[C@H]1O[C@@](COC(C)=O)(O[C@H]2O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]2OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O
-8.67900,2105791,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)COC(=O)c2cc3ccccc3o2)O1
-6.65314,2105793,Cc1c(C)c2c(c(C)c1OC(=O)COc1ccc(Cl)cc1)CC[C@](C)(CCC[C@@H](C)CCC[C@@H](C)CCCC(C)C)O2
-6.30317,2105798,C[C@H](CNC(=O)c1ccccc1)C(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C
-7.55933,2105804,Cc1cc(C)c2c3ccccc3n(Cc3cccc([C@@H](C(=O)N[C@@H](CO)c4ccccc4)C4CCCC4)c3)c2n1
-7.56542,2105814,C/C(=C(\CCOC(=O)c1ccccc1)SS/C(CCOC(=O)c1ccccc1)=C(/C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N
-6.92173,2105824,C[NH+](C)[C@@H]1C(=O)[C@H](C(=O)NC[NH+]2CC[NH+](CCO)CC2)C(=O)[C@@]2(O)C(=O)[C@H]3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12
-7.08510,2105829,CCOC(=O)C1=C(c2ccc(-n3c(C)nc4cnccc43)cc2)NC(C)=C(C(=O)Nc2ccccn2)[C@H]1c1ccccc1Cl
-6.67756,2105845,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](CCOC(=O)[C@@H]([NH3+])C(C)C)Cn1cnc2c(=O)[nH]c(N)nc21
-6.60950,2105850,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@]2(NC=O)C(=O)N3[C@@H](C(=O)O)C(C)(C)S[C@@H]32)c2ccc(O)c(O)c2)C(=O)C1=O
-6.97383,2105863,CCC[C@@H]1O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)O[C@H](C)OC(=O)OCC)O1
-5.17545,2105875,COc1cc(CC[NH+]2CC[NH+](CCCCOc3ccccc3[C@@]3(C(C)C)Sc4ccccc4N(C)C3=O)CC2)cc(OC)c1OC
-8.44060,2105881,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCc2ccc(N3CC[NH+](C(c4ccccc4)c4ccccc4)CC3)cc2)[C@@H]1c1cccc([N+](=O)[O-])c1
-7.16470,2105887,Cc1[nH]c2cccc3c2c1C[C@@H]1C3=C[C@@H](C(=O)N[C@]2(C(C)C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](CC(C)C)N3C2=O)C[N@H+]1C
-5.64500,2105903,O=C(CC[N@H+]1CC[N@@H+]2CCC[C@H]2C1)N1c2ccccc2Sc2ccc(C(F)(F)F)cc21
-7.86139,2105905,Cc1nc(Cc2ccccc2)c2c(c1OCCCC[NH2+]C(C)C)COC2
-7.04115,2105906,CCCn1c(=O)c(CCCOC(=O)NC)nc2ccccc21
-5.09056,2105909,C=CCSCC(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O
-7.79741,2105913,Cc1nc2ccccn2c(=O)c1CC[NH+]1CCC(Nc2nc3cccnc3n2Cc2ccco2)CC1
-7.36347,2105923,Clc1ccc2oc([C@@H](c3ccccc3Cl)n3ccnc3)cc2c1
-6.04254,2105926,O=c1[nH]c2ccccc2c(=O)n1CC[N@H+]1C[C@H]2C[C@H](c3ccc(F)cc3)[C@H]2C1
-4.76978,2105928,CCOC(=O)CC(CC(=O)OCC)(OC(C)=O)C(=O)OCC
-5.28182,2105932,C[C@@H](Cc1ccccc1)[NH2+]CCc1c2ccccc2nc2ccccc12
-6.51597,2105934,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)COC(=O)C2CC2)O1
-6.43370,2105937,O=C1CCCC[C@]1(CC[NH+]1CCCCCC1)C(=O)OCc1ccccc1
-6.71033,2105940,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccc(N)n3CCO)CS[C@H]12)c1csc(N)n1
-7.20296,2105944,Cc1c([C@@H](C)OC(=O)CCC(=O)O)oc2cc(C3=CC(=O)OC3)ccc12
-5.36871,2105945,CC(=O)N[C@@H]([C@@H](O)[C@H](O)[C@H](O)CO)[C@@H](O)CC(=O)C(=O)O
-5.59657,2105947,COc1ccc(-c2nnc(C)nc2-c2ccc(OC)cc2)cc1
-6.83777,2105953,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cn3nnc(C)n3)CS[C@H]12)c1csc(N)n1
-5.95766,2105960,CC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]12C
-5.28317,2105961,C[NH+](C)C[C@@H](CN1c2ccccc2Sc2ccccc21)[NH+](C)C
-5.78590,2105974,CC(=O)[C@H]1[C@H](C)C[C@H]2[C@@H]3C[C@H](Cl)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
-6.18424,2105985,CCOC(=O)OCC/C(SC(=O)OCC)=C(\C)N(C=O)Cc1cnc(C)nc1N
-7.45247,2105986,Clc1ccccc1C1=NCc2nnc(C3CCCCC3)n2-c2sc(Br)cc21
-5.54270,2106002,Cc1cc(O)c(C2CCCCC2)c(C)c1I
-7.30378,2106004,CC(=O)Oc1ccc(C2(c3ccc(OC(C)=O)cc3)Oc3ccccc3NC2=O)cc1
-6.56710,2106005,C[N@H+]1CCc2cc(Cl)c(O)cc2[C@@H](c2cc(Br)cc3c2OCC3)C1
-7.65123,2106007,COCC(c1c(O)c2ccccc2oc1=O)c1c(O)c2ccccc2oc1=O
-6.89031,2106009,C[N@@H+]1C[C@H](C[C@@H](C#N)C(N)=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21
-7.48660,2106010,Oc1cc2c(cc1O)[C@H](COc1ccc(Cl)cc1)[NH2+]CC2
-5.76882,2106016,O=P(O)(O)O[C@@H]1[C@H](OP(=O)(O)O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1OP(=O)(O)O
-6.99491,2106035,Cc1c(C)c2c(c(C)c1OC(=O)C(C)(C)Oc1ccc(Cl)cc1)CC[C@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2
-6.19667,2106036,CC(=O)C(=O)N[C@@H]1/C=C(C)\C=C/[C@@H](OC(=O)N2CC[NH+](C)CC2)C/C=C(C)\C=C\[C@@H](O)C[C@H]2OC(=O)[C@]1(C)C(=O)[C@@H]2C
-7.61547,2106037,CO[C@@H](C)[C@H]1C[C@H](C)[C@H]([C@@H](C)/C=C/[C@@H]2CC[C@@H](C)[C@H](/C(=C/[C@H]3CCC[C@@H](C)[C@@H]3[C@H](C)C(=O)[C@H]3C(=O)COC3=O)CO)O2)O1
-9.05391,2106046,C#C[C@]1(O)CC[C@H]2[C@@H]3[C@H](C)Cc4cc(OC(=O)c5ccccc5)cc(OC(=O)c5ccccc5)c4[C@H]3CC[C@@]21C
-10.75951,2106047,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(OCC[NH+]5CCOCC5)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O
-7.69007,2106051,CC1(C)[C@@H](OC(=O)[C@H]2CCCC[C@H]2C(=O)O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12
-8.73217,2106054,CC1=C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2C[C@@H](C)[C@]3(O)C(=O)COC(=O)c2cccc(S(=O)(=O)[O-])c2)[C@@]2(C)Cc3cnn(-c4ccccc4)c3C=C12
-7.38063,2106056,COC(=O)C1=C(C)NC(C)=C(C(=O)OC[C@@H]2COC3(CCN(c4ccc(Cl)cc4)CC3)O2)[C@H]1c1cccc([N+](=O)[O-])c1
-7.71404,2106058,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=CCS[C@H]12)c1csc(NC(=O)[C@H](C)[NH3+])n1
-6.86313,2106059,C=CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C
-8.18129,2106062,C[N+](C)([O-])CC/C=C1\c2ccccc2C=Cc2c(Cl)cccc21
-5.94481,2106066,CCC(=O)O[C@]1(C(=O)SCCl)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
-5.97026,2106071,C[NH+](C)[C@@H]1C(=O)[C@@H](C(=O)NCO)C(=O)[C@@]2(O)C(=O)[C@H]3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12
-8.19583,2106072,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Cc1ccccc1
-5.92470,2106073,CCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCC
-5.68615,2106082,O=C(C(Cl)Cl)N(CCO)Cc1ccc(Cl)cc1Cl
-6.46894,2106084,CC[NH+](CC)CCOC1(c2ccc(Cl)cc2)CCCCC1
-5.77126,2106091,C[N@@H+]1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C1c3ccccc3CCc3ccccc31)C2
-7.46825,2106101,Nc1ncc(/C(=N/O[C@@H]2CCNC2=O)C(=O)N[C@@H]2C(=O)N3C(C(=O)[O-])=C(C[n+]4ccccc4)CS[C@H]23)s1
-8.80110,2106102,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(/C=C/Sc3n[nH]c(=O)c(=O)n3CC=O)CS[C@H]12)c1csc(N)n1
-6.17092,2106104,CC[C@@](C)(Oc1ccc(Cc2ccc(Cl)cc2)cc1)C(=O)OCc1cccnc1
-6.25898,2106106,CC[NH+](CC)CCNC(=O)c1cc(Cl)cc(Cl)c1OC
-7.39261,2106107,Cc1cc(=O)oc2c(C[NH+](CCO)CCO)c(O)c(O)cc12
-5.11243,2106109,C[NH+](C)CCSC(=O)N1c2ccccc2C(C)(C)c2ccccc21
-6.78460,2106110,C[N@@H+]1C[C@H](COC(=O)N2CCCCCC2)C[C@@H]2c3cccc4[nH]c(Br)c(c34)C[C@H]21
-7.40842,2106113,CC(C)c1cc2ccccn2c1C(=O)c1ccc(OCCC[NH2+]C(C)(C)C)cc1
-6.94550,2106114,CCc1nc2ccccc2c(=O)n1-c1c(Cl)cccc1Cl
-5.26303,2106127,CN(C)S(=O)(=O)c1ccc(N)c(C(=O)N2CC[NH+](C)CC2)c1
-6.48807,2106128,COc1cc2c(cc1OC)-c1cc(NC(C)(C)C)nc(=O)n1CC2
-6.91126,2106131,CC(C)CCOC(=O)[C@H]([NH2+]CC[NH+]1CCCC1)c1ccccc1
-4.28347,2106134,Cc1nn(C)c(C)c1NCC[NH2+]C[C@H](O)COc1ccccc1
-5.57963,2106137,CC[NH+](CC)CC(C[NH+](CC)CC)[C@@H](c1ccccc1)C1CCCCC1
-7.55173,2106139,C[C@H](C(=O)OCC(=O)N1CC[NH+](C)CC1)c1ccc(-c2ccccc2Cl)cc1
-8.30063,2106144,C[NH+]1CCN(C(=O)/C=C2/c3ccccc3NC(=O)c3ccccc32)CC1
-7.98819,2106146,O=C(O)c1cc(-n2c(-c3ccccc3)cc3c2CCc2ccccc2-3)ccc1O
-5.47729,2106150,CN1C(=O)CCS(=O)(=O)[C@H]1c1ccc(Cl)c(Cl)c1
-6.21982,2106152,O=C(N1CCCC1)C(CC[NH+]1CCOCC1)(c1ccccc1)c1ccccc1
-7.26512,2106156,Clc1ccc(OCCO/C(=C\n2ccnc2)c2ccc(Cl)cc2Cl)cc1
-5.52307,2106157,CC[C@H](C(=O)OCC[NH+]1CC[NH+](CCOC(=O)[C@@H](CC)c2ccccc2)CC1)c1ccccc1
-6.75748,2106158,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(O)(C(F)(F)F)C(F)(F)F)CC[C@@H]23)C[C@@H](O)C[C@@H]1O
-5.39379,2106161,C[C@]12C[C@H]3S[C@H]3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12
-5.85943,2106163,Oc1c(Br)cc(Br)cc1C[NH2+][C@H]1CC[C@H](O)CC1
-7.84627,2106169,C[C@H](O/N=C1\c2ncncc2-c2cc(Br)cc(Br)c21)C(=O)NCC[NH+](C)C
-7.80510,2106204,O=C(NCCc1ccc(O)c(O)c1)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2
-5.75905,2106206,CC[N@H+]1CCC[C@@H]1CNC(=O)c1cc(C(C)=O)ccc1OC
-6.20835,2106208,CCNC1=[NH+]c2ccc(Cl)cc2[C@@H](c2ccccc2)S1
-6.76371,2106211,C#CC(OC(=O)NC1CCCCC1)(c1ccccc1)c1ccccc1
-6.88235,2106213,NC(=O)C(CC[NH+]1CCCCC1)(c1ccccc1)c1ccccc1
-6.62242,2106214,C=CC[N@@H+]1CC[C@]23c4c5ccc(OC(C)=O)c4O[C@H]2[C@@H](OC(C)=O)C=C[C@H]3[C@H]1C5
-6.74699,2106220,CCC(=O)N(C[C@H](C)[N@@H+](C)CCc1ccccc1)c1ccccc1
-6.98691,2106227,CCNC1=[NH+]c2ccc(Cl)cc2[C@](C)(c2ccccc2)O1
-7.05103,2106228,CCc1oc2ccccc2c1C(=O)c1ccc(OCC[NH+](CC)CC)cc1
-6.30149,2106231,CCOC(=O)[C@H]1N=C(c2ccccc2Cl)c2cc(Cl)ccc2NC1=O
-7.89245,2106233,CCC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(=O)c3cccnc3)CC[C@@H]12
-5.31473,2106239,C=C(C)C[NH2+]CC(=O)N(C)c1ccc(Cl)cc1C(=O)c1ccccc1
-7.48886,2106241,COc1cc(C(=O)N[C@H](COc2ccccc2)C[NH+]2CCCC2)cc(OC)c1OC
-7.90017,2106248,CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)OCc1c(F)c(F)c(F)c(F)c1F
-7.11272,2106251,CC[NH+](CC)CCNC(=O)c1c(O)c2ccccc2oc1=O
-6.51532,2106253,C[C@H]([C@@H](O)c1ccccc1)[N@@H+](C)CCOC(c1ccccc1)c1ccccc1
-5.11262,2106256,C[C@@H](Cc1ccc(O)cc1)[NH2+]C[C@@H](O)c1cc(N)cc(CO)c1
-6.49492,2106258,CC(C)OC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@H]12
-8.09385,2106261,CCOC(=O)C(c1c(O)c2ccccc2oc1=O)c1c(O)c2ccccc2oc1=O
-5.35635,2106262,CC[C@@H]1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1
-4.89765,2106263,CC[NH+](CC)CCCCNC(=O)c1ccccc1OC(C)=O
-7.02423,2106271,COc1ccc(Cn2c(C)c(CC[NH3+])c3cc(OC(C)=O)ccc32)cc1
-6.18265,2106277,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)COC(=O)C(C)(C)C
-7.46918,2106278,C[C@H](CC1CCCCC1)[NH2+]CCC(c1ccccc1)c1ccccc1
-6.18621,2106284,CCOC(=O)C(CC[NH+]1CCOCC1)(c1ccccc1)c1ccccc1
-4.90623,2106286,CCOP(=S)(OCC)S[C@H]1OCCO[C@H]1SP(=S)(OCC)OCC
-9.48858,2106287,C[N@@H+](CC[C@H]1c2ccccc2COc2ccccc21)C[C@H](O)COc1ccccc1
-4.30725,2106294,O=C(N[C@@H](O)C(Cl)(Cl)Cl)N[C@@H](O)C(Cl)(Cl)Cl
-5.29739,2106295,COc1ccc(CC[NH2+]C[C@H](O)COc2ccc(NN=C(C)C)nn2)cc1OC
-6.93518,2106296,CCCC(=O)O[C@]1(C(=O)COC(C)=O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C
-6.80007,2106298,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](Oc3ccccc3)c3ccccc3)C(=O)N2[C@H]1C(=O)O
-6.20842,2106300,CC[C@H](O)c1ccc(OCC[NH2+][C@H](C)Cc2ccccc2)cc1
-6.84267,2106304,CCOC(=O)c1ccc(OCC[N@H+]2C[C@H](O)[C@@H](O)[C@H](O)[C@H]2CO)cc1
-7.31693,2106307,CCN(CC)C(=O)[C@@H]1C2=C(C[C@@H](c3ccccc3)[C@@H]1C(=O)O)CC(C)(C)CC2=O
-8.88138,2106316,c1ccc(C(c2ccccc2)[NH+]2CC[NH+](CCCC3(c4ccccc4)OCCO3)CC2)cc1
-4.56436,2106328,CC(C)(Oc1ccc(Cl)cc1)C(=O)Oc1ccc(Cl)cc1
-6.09698,2106330,C=CC[NH+]1CC[NH+](CC(C)(C)COC(=O)C2=C(C)NC(C)=C(C(=O)OC)[C@H]2c2cccc([N+](=O)[O-])c2)CC1
-6.93622,2106332,COc1ccc(Cn2c(C)c(CC[NH3+])c3cc(O)ccc32)cc1
-5.51685,2106333,O=C(O)CCCOc1c(I)cc(I)c(C(=O)N2CCOCC2)c1I
-6.38617,2106340,CC[N@H+](CCCC(=O)N1CCC(C(=O)N(C)C)CC1)[C@@H](C)Cc1ccc(OC)cc1
-5.24999,2106341,CO[C@@H]1C[C@@H](NC(=O)N(CCCl)N=O)[C@H](O)[C@@H](CO)O1
-6.77860,2106345,CC(C)Oc1ccccc1-c1cc(=O)c2cc(C(=O)O)ccc2o1
-6.04814,2106346,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(C)C(=O)CO
-6.03724,2106350,COC1=C(C(=O)OCC[NH+](C)C)[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CC[N@@H+]3C[C@H]2[C@H](C)O1
-6.29410,2106351,CCOC(=O)Oc1ccc(CCNC(=O)[C@H](CCSC)NC(C)=O)cc1OC(=O)OCC
-5.10437,2106353,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](F)C[C@]2(C)[C@H]1C(=O)CO
-6.45754,2106354,COc1ccc(/C=N\c2ccnc3cc(OC)c(OC)cc23)cc1OC
-7.80262,2106357,O=C(O)CCC(=O)c1ccc2c(c1)-c1cccc3cccc-2c13
-7.70243,2106358,COc1ccc(C(=O)c2c(C)n(CC(=O)O)c3cc(OC)ccc23)cc1
-4.66470,2106359,COP(=S)(OC)Oc1cc(Cl)c(I)cc1Cl
-6.90836,2106360,CCCCCCC(COC(=O)c1cccnc1)(COC(=O)c1cccnc1)COC(=O)c1cccnc1
-5.91476,2106362,Cn1c(=O)c2c(ncn2CCC[NH+]2CCC(C(=O)c3ccc(F)cc3)CC2)n(C)c1=O
-5.48158,2106363,CC[N@@H+]1CCC[C@@H]1CC(=O)Nc1cc(S(N)(=O)=O)ccc1OC
-6.22862,2106367,NS(=O)(=O)c1cc2c(cc1Cl)N[C@H](CSCc1ccccc1)NS2(=O)=O
-7.37222,2106368,CCc1cc(=O)oc2cc(O[C@@H]3SC[C@@H](O)[C@H](O)[C@H]3O)ccc12
-4.80700,2106369,CC(=O)Nc1c(I)c(NC(=O)CO)c(I)c(C(=O)O)c1I
-8.14381,2106381,C[C@]12CC[C@@H]3c4ccc(OC(=O)c5ccccc5)cc4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)COC(=O)CCCc1ccc(N(CCCl)CCCl)cc1
-6.91262,2106399,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H]([NH+](C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1O
-7.55543,2106405,CC1(C)[C@@H](OC(=O)CCC(=O)O)CC[C@]2(C)C3=CC[C@@H]4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12
-6.32493,2106411,CC[C@@H](C)[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C[C@@H]4c5cccc6[nH]cc(c56)C[C@H]4[N@@H+](C)C3)(C(C)C)C(=O)N12
-7.12203,2106423,CCCC(=O)OCC(=O)[C@@]1(OC(=O)CCC)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](Cl)C[C@@]21C
-6.17420,2106427,CO[C@@H]1[C@@H](O)[C@@H](O)[C@H](O[C@@H]2C=C3CC[C@@H]4[C@H](CC[C@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]45O)[C@@]3(C)CC2)O[C@H]1C
-7.89288,2106428,Cn1cc2c3c(cccc31)C1=C[C@@H](C(=O)N[C@]3(C)O[C@@]4(O)[C@@H]5CCCN5C(=O)[C@H](Cc5ccccc5)N4C3=O)C[N@H+](C)[C@@H]1C2
-6.92106,2106430,CCn1nc(C)c2c(OCCC(C)C)c(C(=O)NCCc3ccc(S(=O)(=O)NC(=O)NC4CCCCC4)cc3)cnc21
-8.88446,2106431,O=C(N[C@H]1[C@H](OC(=O)c2cccnc2)O[C@H](COC(=O)c2cccnc2)[C@@H](OC(=O)c2cccnc2)[C@@H]1OC(=O)c1cccnc1)c1cccnc1
-9.98934,2106432,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](Cl)C[C@]2(C)[C@H]1C(=O)COC(=O)OC(C1CCCCC1)C1CCCCC1
-7.13818,2106439,CCCCCCCCCCCCCCCC(=O)OCCC1CC[NH+](CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1
