minimizedAffinity,ID,SMILES
-8.50312,2104887,c1ccc(CC[NH+]2CCC(CCc3c[nH]c4ccccc34)CC2)cc1
-8.10007,2104890,O=C(O)c1cccc(/C=C2/C[C@@H]3[C@@H](/C=C/[C@@H](O)C4CCCCC4)[C@H](O)C[C@@H]3O2)c1
-6.4342,2104892,C=CCOc1cc(C(F)(F)F)ccc1C(=O)NCC[NH+](CC)CC
-6.85968,2104893,O=C(OCC[NH+]1CCCC1)c1ccccc1Nc1ccnc2cc(C(F)(F)F)ccc12
-6.65722,2104897,CC(C)(C)c1ccc([C@H](O)CCC[NH+]2CC[NH+](C(c3ccccc3)c3ccccc3)CC2)cc1
-7.41152,2104898,Cc1cc(=O)oc2cc(OS(=O)(=O)[O-])c(OS(=O)(=O)[O-])cc12
-7.88253,2104902,COc1ccc2c(C3CC[NH+](CCCC(=O)c4ccc(F)cc4)CC3)c(C)[nH]c2c1
-7.85229,2104903,O=C(c1ccc(Cl)cc1)n1cc(Cc2nnn[nH]2)c2ccccc21
-7.29633,2104906,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2OC(=O)[C@]12C=C[C@](C)(CC1)CC2
-5.84345,2104908,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)n(-c2ccccc2)n1
-5.54963,2104911,COc1ccc2c(c1)N(C[C@@H](C)C[NH+]1CCC(O)CC1)c1ccccc1S2
-7.27892,2104914,COc1ccccc1OCC[NH2+]C[C@@H](O)COc1cccc2[nH]nnc12
-5.35333,2104915,CCCCCCCCO[P@](=O)(OC)OC=C(Cl)Cl
-7.38761,2104916,CC[NH+](CC)Cc1ccc2oc(-c3ccccc3)c(C)c(=O)c2c1
-7.15578,2104917,CC(C)C[C@H]1[C@@H](c2ccccc2)OC(=O)N1CCC[NH+]1CCCCCC1
-4.73643,2104918,COc1cc([C@@H](O)C[NH2+][C@H](C)CCn2cnc3ccccc32)ccc1O
-7.7131,2104921,COc1ccc(NS(=O)(=O)c2ccc(N[C@@H](c3c(C)n(C)n(-c4ccccc4)c3=O)S(=O)(=O)[O-])cc2)nn1
-5.22602,2104922,CNS(=O)(=O)c1cc(OC)c(OC)c(C(=O)NC[C@@H]2CCC[N@@H+]2C)c1
-6.77639,2104923,C[NH+]1CC[NH+]([C@]23CC[C@H](c4ccccc42)c2ccccc23)CC1
-8.63133,2104924,CCCc1ccc(OCC(=O)N2CCN(C(=O)COc3ccc(CCC)cc3OC)CC2)c(OC)c1
-6.30574,2104925,Cc1ccc(/C=N/n2c(-c3ccccc3)csc2=S)cc1
-6.27085,2104926,N#CCCN1C(=O)[C@H](O)N=C(c2ccccc2F)c2cc(Cl)ccc21
-5.58558,2104927,CN(CCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(=O)[C@H](c1ccccc1)[NH+]1CC[NH+](CC2CC2)CC1
-7.52254,2104928,CC[C@]12C=CC[N@H+]3CCc4c(n(c5ccccc45)C(COC(=O)c4cc(OC)c(OC)c(OC)c4)=C1)[C@@H]32
-6.63268,2104930,OCCOCCOCC[NH+]1CCC(=C(c2ccccc2)c2ccccc2)CC1
-8.52432,2104931,Cc1cc(-n2c(=O)[nH]c(=O)n(C)c2=O)ccc1Oc1ccc(SC(F)(F)F)cc1
-6.0045,2104932,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C(F)(F)F)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
-5.37667,2104934,CCOCn1cnc2c1c(=O)n(CCCCC(C)(C)O)c(=O)n2C
-4.87559,2104935,CC[N@@H+](CCCl)Cc1csc2ccc(Br)cc12
-6.83918,2104940,CC[C@@H](C)[NH+](C[C@@H](O)c1cccn1Cc1ccccc1Cl)[C@H](C)CC
-6.38244,2104943,CCO[P@@](=S)(Oc1cccc2cccnc12)c1ccccc1
-7.09112,2104944,Cc1cccc2c1NC(=O)C2(c1ccc(OS(=O)(=O)[O-])cc1)c1ccc(OS(=O)(=O)[O-])cc1
-5.95129,2104945,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)n(-c2cccc(Cl)c2)n1
-7.47888,2104949,Cc1ccccc1N1CC[NH+](CCCOc2ccccn2)CC1
-8.26894,2104954,COc1cc2c(Nc3ccc(Sc4nccn4C)c(Cl)c3)c(C#N)cnc2cc1N1CCC([NH+]2CCCC2)CC1
-6.49979,2104955,C=C1[C@H](O)CC(=C/C=C2\CCC[C@]3(C)[C@@H]([C@@H](C)CC)CC[C@@H]23)C[C@H]1O
-9.58643,2104956,CCCC[C@H](CC)COc1ccc(-c2nc(-c3ccc(OC)cc3)nc(-c3ccc(OC[C@@H](CC)CCCC)cc3O)n2)c(O)c1
-10.15312,2104957,CC(C)(C)CC(C)(C)c1cc(Cc2cc(C(C)(C)CC(C)(C)C)cc(-n3nc4ccccc4n3)c2O)c(O)c(-n2nc3ccccc3n2)c1
-5.94483,2104958,CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(OCC(=O)O)c(C(C)(C)C)c1
-6.94075,2104960,COc1ccc([C@H](C)Cn2cc[nH]c2=O)cc1OCC1CC1
-8.25402,2104967,CCOCc1cc(OC)c(-c2ccc(C[C@H](NC(=O)c3c(F)cccc3F)C(=O)O)cc2)c(OC)c1
-8.38489,2104969,O=C(O)c1ccc(CCCc2c(CCNS(=O)(=O)Cc3ccccc3C(F)(F)F)n(C(c3ccccc3)c3ccccc3)c3ccc(Cl)cc23)cc1
-7.11379,2104970,NC(=O)[C@H]1C(=O)C[C@@H]2C[C@@H]3Cc4cccc(O)c4C(=O)[C@H]3C(=O)[C@]2(O)C1=O
-7.17669,2104975,CC[C@@H](C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](CSc6nncn6C)(c6ccc(Cl)cc6)O5)cc4)CC3)cc2)c1=O
-7.55917,2104978,COc1ccc(OC(=O)N(CC(=O)O)[C@@H](C)c2ccc(OCCc3nc(-c4ccccc4)oc3C)cc2)cc1
-8.43931,2104981,COCC[NH+]1CCC(N(Cc2ccc(-c3ccc(C(F)(F)F)cc3)cc2)C(=O)Cn2c(SCc3cccc(F)c3F)cc(=O)c3ccccc32)CC1
-8.76477,2104984,Cc1cc(SCc2sc(-c3ccc(C(F)(F)F)cc3F)nc2C)ccc1OC(C)(C)C(=O)O
-6.167,2104988,CCCc1c(SCCCOc2ccc(C(C)=O)c(OCCCC(=O)O)c2CCC)ccc(C(C)=O)c1O
-6.66075,2104989,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@@H](O)C(C)(C)C(=O)OC(C)C)CC[C@@H]23)C[C@@H](O)C[C@@H]1O
-6.16989,2104994,C[N@H+]1C[C@H]2C[C@@H](NC(=O)c3n[nH]c4ccccc34)C[C@@H](C1)[N@@H+]2C
-5.70495,2104996,O=C(C[N@H+]1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13)c1ccccc1
-7.54289,2105000,OCC[N@@H+]1CCC[N@@H+](CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
-5.10011,2105001,CCN(C(C)=O)c1c(I)cc(I)c(CCC(=O)O)c1I
-5.09756,2105003,CC[C@@H](Cc1c(I)cc(I)c(N2CCCC2=O)c1I)C(=O)O
-3.91378,2105006,Ic1[nH]c(I)c(I)c1I
-6.79772,2105010,C[C@]12Cc3cn[nH]c3C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
-5.6323,2105019,CC(C)(C)c1ccc(CC[C@H](O)COc2ccc(C(=O)O)cc2)cc1
-5.5301,2105028,CCCCCCCCCCCC[NH2+]CC[NH2+]CC[NH2+]CC(=O)O
-7.41633,2105032,COC(=O)C[C@@H]1C[C@@H](COc2ccc(-c3ccc(C(=[NH2+])NC(=O)OC)cc3)cc2)NC1=O
-6.1137,2105033,COc1ccc(OCCC[N@@H+](C)CCOc2ccc3c(c2)OCO3)c([C@@H]2Sc3ccccc3N(C)C2=O)c1
-6.79858,2105037,CC(C)c1ccc(NC(=O)C[NH+](CC(=O)O)CC(=O)O)cc1
-6.71489,2105041,CCOc1ccc(Cc2nc(C)cc3cc(OC)c(OC)cc23)cc1OC
-8.0064,2105043,CN1CCN(CC[NH+]2CC[NH+](CCCN3c4ccccc4Sc4ccc(Cl)cc43)CC2)C1=O
-5.49742,2105048,CN(C[C@H](O)CO)C(=O)c1c(I)c(C(N)=O)c(I)c(C(=O)NC[C@H](O)CO)c1I
-7.21752,2105050,N#C[C@]1(c2ccc(F)cc2)CC[C@H]([NH+]2CCC3(CC2)C(=O)N(CC(N)=O)CN3c2ccc(F)cc2)CC1
-6.49693,2105051,Clc1cnn(CCCC[NH+]2CCN(c3ncccn3)CC2)c1
-5.44797,2105052,C[C@@H](O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1
-5.51355,2105058,CCOC(=O)C1(c2ccccc2)CC[NH+](CC[NH+]2CCOCC2)CC1
-7.84272,2105060,CCc1cc2cc(OC)c(OC)cc2c(Cc2ccccc2)n1
-7.31355,2105063,O=C(O)CCC/C=C\C[C@@H]1[C@@H](/C=C/C2(COc3cccc(Cl)c3)OCCO2)[C@H](O)C[C@@H]1O
-6.80865,2105065,C#C[C@@](C)(OC[C@@H](COCC(C)C)[NH+]1CCCC1)c1ccccc1
-6.30628,2105067,C[C@H](Cc1ccccc1)N(C)C(=O)Cn1nc(-c2ccccc2)ccc1=O
-7.40044,2105071,O=c1nc(-c2ccccc2)c2cc(Cl)ccc2n1CC(F)(F)F
-5.81981,2105072,Cc1c(C[N@@H+]2CCO[C@H](c3ccccc3)[C@@H]2C)c(=O)n(-c2ccccc2)n1C
-6.73978,2105073,CC[N@@H+]1CCC[C@@H]1CNS(=O)(=O)c1cc(Cl)c(N)cc1OC
-6.88163,2105074,CC(C)C[C@@H](OC(=O)c1ccco1)C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O
-8.39845,2105075,O=C(OC[C@H](O)CO)c1ccccc1Nc1ccnc2c(C(F)(F)F)cccc12
-6.16455,2105077,CC(C)Cc1ccc([C@H](C)C(=O)OCC[NH+]2CCN(c3cccc(C(F)(F)F)c3)CC2)cc1
-6.37448,2105078,CCOC(=O)C1(c2ccccc2)CC[NH+](CCOC[C@H]2CCCO2)CC1
-6.68351,2105079,CCCCOc1ccc(OCC(=O)N(CC[NH+]2CCCC2)c2ccccc2OC)cc1
-7.33499,2105080,COCc1c(C(=O)OC(C)C)ncc2[nH]c3cccc(Oc4ccc(Cl)cc4)c3c12
-5.68909,2105083,O=C(NN1CCCC1)NS(=O)(=O)c1ccc(Cl)cc1
-5.53542,2105085,CC(C)=CCC/C(C)=C/CC/C(C)=C/CCC(=O)OC/C=C(\C)CCC=C(C)C
-6.97261,2105086,C=C[C@@H]1C[NH2+]CC[C@H]1CCCc1ccnc2ccc(OC)cc12
-7.85224,2105089,COc1ccccc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCC2)cc1
-6.21121,2105091,CC(C)=CCC/C(C)=C/CC/C(C)=C/COC(=O)C/C=C(\C)CC/C=C(\C)CCC=C(C)C
-8.03064,2105093,CN(C(=O)NCCc1ccc(S(=O)(=O)NC(=O)N[C@H]2CC[C@@H](C)CC2)cc1)c1ccccn1
-6.11763,2105094,Cc1c(CC[NH+]2CCOCC2)c(=O)oc2cc(NC(=O)N3CCOCC3)ccc12
-6.72875,2105095,CC(=O)Nc1ccc(OCC(=O)N[C@H](C)Cc2cccc(C(F)(F)F)c2)cc1
-6.3423,2105098,Fc1cc(-c2ccc(/[NH+]=C3\CCCN3)c(F)c2)ccc1/[NH+]=C1\CCCN1
-4.95665,2105099,O[C@@H]1[C@@H](O)[C@H](O)O[C@H](C[NH+](CCCl)CCCl)[C@@H]1O
-5.91036,2105100,CCCCC/C=C\C/C=C\CCCCCCCC(=O)N[C@H](Cc1ccc(C)cc1)c1ccccc1
-7.38415,2105101,COc1cc(NC(C)=O)ccc1OCCC[NH+]1CCN(c2ccccc2F)CC1
-6.22967,2105103,CC(=O)[C@@]12C[C@@H]1C[C@H]1[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]12C
-5.7737,2105104,C[C@@H]1N=C(c2ccccc2Cl)c2c(ccc(NC(=O)NC(C)(CO)CO)c2Br)N(C)C1=O
-6.98015,2105105,O=C(O)c1cccc2c1Nc1cc(C(F)(F)F)ccc1S2
-6.94069,2105107,C[C@H](CC#CC(C)(C)O)[C@H]1CC[C@@H]2/C(=C/C=C3C[C@@H](O)C[C@H](O)C3)CCC[C@@]21C
-6.19992,2105109,C[N@@H+]1[C@@H]2CC[C@H]1C[C@@H](NC(=O)n1c(=O)[nH]c3ccccc31)C2
-7.18235,2105110,Cn1nc(N)nc1NCCCOc1cccc(C[NH+]2CCCCC2)c1
-7.17095,2105113,O=C(Nc1nc(-c2ccccc2)cs1)OCC(Cl)(Cl)Cl
-6.94975,2105116,Nc1nc2c(sc(=O)n2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1
-9.32025,2105117,CC/C(=C(/CC)c1ccc(OC(=O)c2ccco2)cc1)c1ccc(OC(=O)c2ccco2)cc1
-5.28822,2105119,CCCCCCCCCCCCCCCCC[C@H](O)c1ccc(C(=O)O)c(Cl)c1
-6.945,2105125,OCCOC1CC[NH+](CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
-5.7738,2105128,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)N=CNS2(=O)=O
-7.14041,2105130,CC[NH+](CC)CCNC(=O)c1cnc(-c2ccccc2C)c2ccccc12
-5.4939,2105134,CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC
-5.08882,2105136,COc1ccc2c3c1O[C@H]1[C@@H](OC(=O)c4cccnc4)C=C[C@H]4[C@@H](C2)[N@@H+](C)CC[C@@]341
-7.06667,2105137,Cc1[nH]c[nH+]c1CN1CCc2c(c3cccc(F)c3n2C)C1=O
-6.71555,2105138,CC(C)[NH2+]C[C@H](O)CO[C@@H]1c2ccccc2C(=O)N1c1ccccc1
-5.70842,2105139,O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1C[NH+]1CCOCC1
-5.70846,2105140,COC(=O)CCCC[C@H](CCSS/C(CCO)=C(/C)N(C=O)Cc1cnc(C)nc1N)SC(C)=O
-4.53682,2105141,C[C@@H](CC[NH+]1CCN(c2ccc(F)cc2)CC1)NC(=O)c1cccnc1
-5.84274,2105142,C[NH2+][C@@H]1CCc2c(ccc(OC(=O)C(C)C)c2OC(=O)C(C)C)C1
-5.82486,2105143,CCc1ccc(-c2nc3ccc(C)cn3c2CN(C)C(=O)CC(C)C)cc1
-7.40893,2105144,Clc1ccccc1[C@@H](c1ccc(-c2ccccc2)cc1)n1ccnc1
-7.36331,2105145,C=CCNc1nc(C(=O)N/N=C/C=C/c2ccc([N+](=O)[O-])o2)cs1
-7.16597,2105150,CC(C)(CCn1cnc2ccccc21)[NH2+]C[C@H](O)c1ccc(O)cc1F
-6.93758,2105153,CCCSc1ccc([N+](=O)[O-])c(N/C(NC(=O)OC)=[NH+]/CCS(=O)(=O)[O-])c1
-7.23794,2105155,COc1ccc(C[C@H](C)[NH2+]C[C@H](O)c2cc(N)cc(CO)c2)cc1
-7.0857,2105162,CN(C(=O)Cc1cccc([N+](=O)[O-])c1)[C@H]1c2ccccc2C[C@@H]1[NH+]1CCCC1
-7.54453,2105164,Cc1cc(=O)oc2cc(OCC[NH+]3CCOCC3)cc(OCC[NH+]3CCOCC3)c12
-6.86391,2105166,CCOC(=O)CCCn1nnnc1-c1ccc2c(c1)[C@@H](Oc1ccc(=O)[nH]n1)[C@](C)(O)C(C)(C)O2
-5.79989,2105170,C[C@]12CC[C@H]3[C@@H](CCC4=C(Cl)C(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2O
-5.35851,2105171,C[C@@H](C[NH+](C)C)O[C@@](C)(c1ccccc1)c1ccc(Cl)cc1
-8.4784,2105172,O=C(O)c1cccc(/C=C2\C[C@H]3C[C@@H](O)[C@H](/C=C/[C@@H](O)C4CCCCC4)[C@H]3C2)c1
-6.82079,2105182,O=C1c2ccccc2N(C(=O)C[NH+]2CCOCC2)CN1c1ccccc1
-6.43728,2105183,C[C@@H]1CC(=O)NN=C1c1ccc(NCC(C)(C)[NH2+]C[C@@H](O)COc2cc(Cl)ccc2C#N)cc1
-7.11455,2105184,C[C@@H]1[N@@H+](CC(=O)c2ccccc2)CCC[C@]1(C)c1cccc(O)c1
-6.80907,2105186,COc1cc(C(=O)OCCC[NH2+]CCC(c2ccccc2)c2ccccc2)cc(OC)c1OC
-5.69781,2105187,C[N@@H+]1[C@@H]2CCC(C)(C)[C@H]1C[C@H](OC(=O)C(O)(c1cccs1)c1cccs1)C2
-7.07049,2105188,CCC(=O)C(CC[NH+]1CCCCC1)(c1ccccc1)c1ccccc1
-6.17326,2105192,CCOC(=O)c1nc2c3cc(C)ccc3n(CC)c(=O)n2n1
-4.3881,2105195,Cn1c(=O)c2c(ncn2CC[NH2+]Cc2cccnc2)n(C)c1=O
-6.09848,2105196,O=C(NN1CCCCCC1)NS(=O)(=O)c1ccc2c(c1)CCC2
-5.49115,2105197,C[C@H](CSC(=O)[C@@H](C)NC(=O)C1CCCCC1)C(=O)N1CCC[C@H]1C(=O)O
-6.86516,2105198,Fc1ccc(NC(=S)Nc2cc(Cl)cc(Cl)c2)cc1
-6.34409,2105202,C[C@H]1C[C@@H](c2ccc(Cl)cc2)[C@H](c2ccccc2)C(=O)O1
-7.40345,2105206,c1ccc(-c2cc(CCC3CC[NH2+]CC3)c3ccccc3n2)cc1
-6.44891,2105207,CN(C)C(=O)OCC[NH+]1CC[NH+](CCCC(=O)c2cccs2)CC1
-7.10877,2105208,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1cccnc1
-5.62519,2105209,CCO[C@H]1C[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2[C@H]([NH+](C)C)C[C@]2(C)[C@@H](C(C)=O)CC[C@@H]32)C[C@@H]1O
-5.20146,2105210,CCC(=O)OC[C@H](C(=O)O[C@H]1C[C@H]2CC[C@@H](C1)[N@H+]2C)c1ccccc1
-5.82286,2105213,CCCC[C@H](CC)COP(=O)(Oc1ccccc1)Oc1ccccc1
-5.57719,2105214,CCn1cc(C(=O)OCC[NH+]2CCC(C)CC2)c(=O)c2c3sc(=O)n(C)c3ccc21
-6.12034,2105217,O=c1c(N2CCCC2)c(O)c2cccnc2n1-c1ccccc1
-7.03869,2105221,C[NH+](C)CCN(Cc1[nH]c2ccc(Cl)cc2[nH+]1)c1ccccc1
-5.38677,2105222,O=C1NC(=O)C(C[C@@H]2CCCC[NH2+]2)(c2ccccc2)C(=O)N1
-6.7499,2105227,COc1ccccc1N1CC[NH+](C[C@H](O)c2ccc(O)c(O)c2)CC1
-5.36714,2105229,COc1cc(C(=O)OCC[NH+]2CC[NH+](CCCN3c4ccccc4Sc4ccc(Cl)cc43)CC2)cc(OC)c1OC
-5.71269,2105230,C[NH+](C)CCOCCOC(=O)C1(c2ccccc2)CCCC1
-5.82681,2105232,CC(C)=CCC/C(C)=C/CC/C(C)=C/C[NH+]1CC[NH+](Cc2ccc3c(c2)OCO3)CC1
-5.79457,2105236,CCC(=O)O[C@@H]1C=C2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3CC[C@@]4(O)CC)[C@H]2CC1
-7.98307,2105237,CC(C)=CCOC(=O)c1ccccc1Nc1cccc(C(F)(F)F)c1
-5.90564,2105240,CC(=O)Oc1cc(C)cc2c1C1=C(CC[C@@H](C)C1)C(C)(C)O2
-6.89193,2105244,CCOC(=O)[C@H]1Oc2ccc(Cl)cc2[C@H](C)c2cc(Cl)ccc2O1
-6.62173,2105247,O=C(O)COCCOCC[NH+]1CCC(=C(c2ccccc2)c2ccccc2)CC1
-7.57852,2105254,O=C(OCC[NH+]1CCCCC1)[C@H]1CC1(c1ccccc1)c1ccccc1
-6.69379,2105260,Cc1csc(N2CC[NH+]([C@H](C)Cc3ccc4c(c3)OCO4)CC2)n1
-6.43304,2105263,CCCCC1(C[NH+]2CC[NH+](C)CC2)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O
-5.30879,2105267,CN(C)c1ccc(-c2nc(=O)n(C)nc2-c2ccc(N(C)C)cc2)cc1
-7.33298,2105268,C[C@H]1C[C@H](OC(=O)[C@@H](OC(=O)c2cccnc2)c2ccccc2)CC(C)(C)C1
-6.68921,2105271,CC[NH+](CC)CCOc1ccccc1C(=O)Nc1ccccc1
-7.45565,2105273,OCC[NH2+]CCOc1ccc(/C(=C(\c2ccccc2)C(F)(F)F)c2ccccc2)cc1
-4.92064,2105276,COc1cc2c(cc1OC)[C@@H]1C[C@H](c3ccc(Cl)cc3)CC[N@H+]1CC2
-7.31722,2105278,NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1c[nH+]c[nH]1)NC(=O)c1cc(=O)[nH]c(=O)[nH]1
-7.59726,2105279,COC(=O)Nc1cccc(C)c1CNc1cccn2c(C)c(C)nc12
-7.32046,2105281,CCN(C(=O)c1cnc(N2CC(C)(C)NC2=O)nc1N)c1cccc(C(F)(F)F)c1
-6.66272,2105283,CCCCCCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)[O-]
-6.30111,2105285,COc1ccc2c(c1)Sc1ccc([C@@H](C)C(=O)O)cc1N2C
-7.94138,2105287,COc1ccc(C#N)cc1C(=O)NCC[NH+]1CCC(C(=O)c2ccc(F)cc2)CC1
-7.39439,2105291,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CC=C4C=C(OC5CCCC5)CC[C@@H]4[C@H]3CC[C@@]21C
-5.62961,2105296,CCCOC(=O)c1c(I)cc(I)c(N(C(C)=O)C(C)=O)c1I
-7.76208,2105298,COc1ccc(NC(=S)N2CCc3c(sc4c3C(c3ccccc3Cl)=NCc3nnc(C)n3-4)C2)cc1
-6.78382,2105300,Cc1ccc2c([nH]c(=O)c3c(=O)cc(C(=O)OCCC(C)C)oc32)c1C
-9.16688,2105304,OC(C1=CC(=C(c2ccccn2)c2ccccn2)C=C1)(c1ccccn1)c1ccccn1
-5.79114,2105307,CN(C)S(=O)(=O)c1ccc2c(c1)N([C@H]1C[N@H+]3CC[C@@H]1CC3)c1ccccc1S2
-7.41731,2105318,C[C@]12CC[C@@H]3[C@H]4CCC(=O)C(=O)[C@H]4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1
-5.97719,2105319,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@H]1c1cccc2c1OCO2
-7.28875,2105320,CCC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC3=CCCCC3)CC[C@@H]12
-8.28214,2105324,O=C(NC(=O)c1ccccc1)NC1CC[NH+](Cc2ccc3ccccc3c2)CC1
-7.99731,2105325,Cc1cc(COc2ccc(Oc3ccc(Cl)cc3)cc2)n(O)c(=O)c1
-6.24256,2105327,CCc1c(C)[n+]([NH-])c(-c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc12
-6.13133,2105329,CCC[N@H+]1CCC[C@@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC
-7.19808,2105332,COc1ccc2c(c1)c1c(n2C(=O)c2ccccc2)CC[C@H](C(=O)O)C1
-5.75936,2105334,CCCC[NH+](CCCC)CCCOc1ccc(C(=O)c2c(-c3ccccc3)c(Br)c3ccccn23)cc1Cl
-7.10816,2105335,NS(=O)(=O)c1cc2c(cc1Cl)N[C@H](Cc1ccc(F)cc1)NS2(=O)=O
-6.62777,2105346,CC[NH+](CC)CC[C@H](OC(=O)c1ccccc1)c1ccccc1
-6.47389,2105347,O=C(Nc1ccc(Br)cc1)c1c(O)cccc1O
-5.00039,2105348,CO[C@H]1O[C@H](CNC(=O)N(CCCl)N=O)[C@@H](O)[C@H](O)[C@H]1O
-5.94402,2105366,O=C1c2ccccc2C(=O)C1(C[NH+]1CCOCC1)c1ccccc1
-7.28746,2105373,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OC(=O)CCC(=O)O)CC[C@]4(C)[C@H]3CC[C@]12C
-5.36429,2105377,C[N@@H+]1[C@@H]2CC[C@H]1C[C@@H](NC(=O)N1CC(C)(C)c3ccccc31)C2
-5.93013,2105380,COC(=O)c1c[nH]c2cc(OC(C)C)c(OC(C)C)cc2c1=O
-5.73814,2105383,CCc1cccc(CC)c1[C@H](OCC[NH+](C)C)c1ccccn1
-6.12075,2105388,CCCC[C@H]([NH2+][C@@H](C)C(=O)N1[C@H](C(=O)OCC)C[C@@H]2CCCC[C@@H]21)C(=O)O
-8.21835,2105393,O=c1cc(-c2ccccc2)n(-c2ccccc2)n1CCC[NH+]1CCN(c2ccccn2)CC1
-6.36365,2105395,OCCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1
-5.34218,2105397,CC(C)(Cc1c[nH]c2ccccc12)[NH2+]C[C@@H](O)COc1cccc2[nH]ccc12
-7.31664,2105401,O=c1oc2ccccc2c(O)c1[C@H](C[C@H](O)c1ccc(Cl)cc1)c1ccc(Cl)s1
-6.17469,2105402,C[C@]12C=C(C(=O)O)C(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(C)O
-5.98118,2105403,C[NH2+][C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@H](O)[C@H](O[C@H]3OC(C[NH3+])=CC[C@H]3[NH3+])[C@@H]([NH3+])C[C@H]2[NH3+])OC[C@]1(C)O
-5.83916,2105404,COCOC(=O)[C@@H]1N2C(=O)[C@@H](N3C(=O)[C@@H](c4ccccc4)[NH2+]C3(C)C)[C@H]2SC1(C)C
-7.82093,2105406,CCCCC[C@@H](C)[C@H](C)c1cc(O)c2c(c1)OC(C)(C)C1=C2CCCS1
-8.11972,2105407,COc1cc2ccc(=O)oc2cc1OCCC[NH+]1CCC(C(O)(c2ccc(F)cc2)c2ccc(F)cc2)CC1
-6.72835,2105411,COc1ccc2c(c1)c(CC(=O)O[C@H]1OC(=O)c3ccccc31)c(C)n2C(=O)c1ccc(Cl)cc1
-7.16127,2105414,CC[N@@H+](CCCC(=O)C1CCCCC1)[C@@H](C)Cc1ccc(OC)cc1
-5.63459,2105419,CCn1cc(C(=O)O)c(=O)c2c3sc(=O)n(C)c3ccc21
-6.14185,2105421,C#CC(C)(C)NS(=O)(=O)c1ccc(OC)c(C(=O)NC[C@H]2CCC[N@H+]2CC)c1
-6.3055,2105423,NC(=[NH2+])NC(=O)c1ccc(N2CCN(C(=O)c3ccc[nH]3)CC2)c(C(F)(F)F)c1
-6.22657,2105425,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br
-9.94142,2105427,COc1ccc(NS(=O)(=O)c2ccc(/N=N\c3ccc(O)c(C(=O)O)c3)cc2)nn1
-7.50434,2105429,Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)[N@H+](CCc1ccccc1)CC3
-8.21871,2105430,CC(C)C(=O)OCc1cccc(OC(=O)[C@@H]2N3C(=O)[C@@H](NC(=O)Cc4ccccc4)[C@H]3SC2(C)C)c1
